"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Chris Thompson","JAC","RB","11186","weighted",NA,NA,NA,NA,NA,NA,174.675521210128,66.7145729593802,0.646971343043752,0.454284267577993,0.361427162117724,0.29747331617614,0,0,0,0,48.1634988490628,12.9108268848859,364.760394607037,62.4546194676191,1.27949225883116,0.581916351346543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1990-10-20,NA,NA,NA,NA
"Alfred Blue","JAC","RB","11834","weighted",NA,NA,NA,NA,NA,NA,264.874820415879,28.0110904140211,1.14926275992439,0.272736355432944,0,0,0,0,0,0,13.7232325141777,2.27017825297172,122.444584120983,35.5295923025458,0.227003780718336,0.414786540554269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1991-04-27,NA,NA,NA,NA
"Alfred Blue","FA","RB","11834","weighted",NA,NA,NA,NA,NA,NA,264.874820415879,28.0110904140211,1.14926275992439,0.272736355432944,0,0,0,0,0,0,13.7232325141777,2.27017825297172,122.444584120983,35.5295923025458,0.227003780718336,0.414786540554269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1991-04-27,NA,NA,NA,NA
"Damarea Crockett","FA","RB","14098","weighted",NA,NA,NA,NA,NA,NA,130.557489711934,204.558920729456,0.866502057613169,1.35764501987817,0.189547325102881,0.29698484809835,0.0225651577503429,0.0353553390593274,0,0,7.08997256515775,11.1086475324407,63.430658436214,99.3838580957693,0.261755829903978,0.410121933088197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA
"Damarea Crockett","GB","RB","14098","weighted",NA,NA,NA,NA,NA,NA,130.557489711934,204.558920729456,0.866502057613169,1.35764501987817,0.189547325102881,0.29698484809835,0.0225651577503429,0.0353553390593274,0,0,7.08997256515775,11.1086475324407,63.430658436214,99.3838580957693,0.261755829903978,0.410121933088197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA
"Alfred Morris","DAL","RB","10870","weighted",NA,NA,NA,NA,NA,NA,125.583476946334,96.4223361858102,1.00793771177673,0.705615579988159,0.341808390022676,0.288501494465882,0,0,0,0,3.96339994331066,2.9330903018396,29.7435515873016,24.4212109767791,0.0626752832990383,0.128085448324634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1988-12-12,NA,NA,NA,NA
"Alfred Morris","FA","RB","10870","weighted",NA,NA,NA,NA,NA,NA,125.583476946334,96.4223361858102,1.00793771177673,0.705615579988159,0.341808390022676,0.288501494465882,0,0,0,0,3.96339994331066,2.9330903018396,29.7435515873016,24.4212109767791,0.0626752832990383,0.128085448324634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1988-12-12,NA,NA,NA,NA
"Wayne Gallman","NYG","RB","13135","weighted",NA,NA,NA,NA,NA,NA,175.280345158197,76.1575146165136,0.965107373204916,0.528547316286208,0.410632790028763,0.323841198439176,0.00482981783317354,0.00323501295377634,0,0,11.1719990412272,5.85770834898053,83.0766059443912,35.7028640908548,0.0814765100671141,0.146070570468554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1994-10-01,NA,NA,NA,NA
"DeAndre Washington","OAK","RB","12857","weighted",NA,NA,NA,NA,NA,NA,148.392642827785,73.7081190876892,0.852078236778736,0.301064725369196,0.0467447595561036,0.0564923382617765,0,0,0,0,9.05612823674476,7.06799416688333,69.4109905466502,53.6816696673245,0.211313205178654,0.351222861834777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1993-02-22,NA,NA,NA,NA
"DeAndre Washington","KC","RB","12857","weighted",NA,NA,NA,NA,NA,NA,148.392642827785,73.7081190876892,0.852078236778736,0.301064725369196,0.0467447595561036,0.0564923382617765,0,0,0,0,9.05612823674476,7.06799416688333,69.4109905466502,53.6816696673245,0.211313205178654,0.351222861834777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1993-02-22,NA,NA,NA,NA
"Darren Sproles","PHI","RB","7942","weighted",NA,NA,NA,NA,NA,NA,116.010811990687,76.1777162498473,0.151684919614166,0.187059897717764,0,0,0,0,0,0,17.7734303453628,8.12682523794491,189.21457363213,113.64377959857,0.227489375224798,0.284933377669688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,1983-06-20,NA,NA,NA,NA
"Darren Sproles","FA","RB","7942","weighted",NA,NA,NA,NA,NA,NA,116.010811990687,76.1777162498473,0.151684919614166,0.187059897717764,0,0,0,0,0,0,17.7734303453628,8.12682523794491,189.21457363213,113.64377959857,0.227489375224798,0.284933377669688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,1983-06-20,NA,NA,NA,NA
"Corey Clement","PHI","RB","13136","weighted",NA,NA,NA,NA,NA,NA,173.845889949467,56.4058646192422,1.13455923638405,0.383722347730424,0.357843907916901,0.404019798777028,0.484868051656373,0.360812632544409,0,0,17.2946883773161,7.42285406012924,131.919348680517,51.0512648284523,0.329595732734419,0.449297491276623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA
"Mark Walton","MIA","RB","13616","weighted",NA,NA,NA,NA,NA,NA,108.367841155235,98.5871135901057,0.572404332129964,0.450337242381856,0.302902527075812,0.34641339025072,0.0189747292418773,0.0167353179332906,0,0,4.48849819494585,3.36965335042861,34.7947220216607,32.8785556608487,0.269646209386282,0.376191834426633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1997-03-29,NA,NA,NA,NA
"Mark Walton","FA","RB","13616","weighted",NA,NA,NA,NA,NA,NA,108.367841155235,98.5871135901057,0.572404332129964,0.450337242381856,0.302902527075812,0.34641339025072,0.0189747292418773,0.0167353179332906,0,0,4.48849819494585,3.36965335042861,34.7947220216607,32.8785556608487,0.269646209386282,0.376191834426633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1997-03-29,NA,NA,NA,NA
"Doug Martin","OAK","RB","10709","weighted",NA,NA,NA,NA,NA,NA,98.835390946502,154.856385079854,0.902606310013717,1.41421356237309,0,0,0,0,0,0,1.80521262002743,2.82842712474619,14.8930041152263,23.3345237791561,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1989-01-13,"Q","Shoulder",2019,0
"Doug Martin","FA","RB","10709","weighted",NA,NA,NA,NA,NA,NA,98.835390946502,154.856385079854,0.902606310013717,1.41421356237309,0,0,0,0,0,0,1.80521262002743,2.82842712474619,14.8930041152263,23.3345237791561,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1989-01-13,"Q","Shoulder",2019,0
"T.J. Yeldon","BUF","RB","12153","weighted",NA,NA,NA,NA,NA,NA,139.539350756859,69.4790270929,0.425391869919713,0.457241014173956,0.246175496688742,0.177760428457183,0.00485306291390728,0.00296405944518183,0,0,23.2171895695364,11.0143708500029,190.880674668874,93.2278650194267,0.775091059602649,0.59148750977235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1993-10-02,NA,NA,NA,NA
"Theo Riddick","DEN","RB","11188","weighted",NA,NA,NA,NA,NA,NA,99.7183507306889,87.295764825989,0.522004175365344,0.665736821986388,0.118823938761308,0.102686207360774,0,0,0,0,26.0689213639527,21.5796526862338,189.600480167015,153.854933339531,0.902512178148921,0.823954326786176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1991-05-04,NA,NA,NA,NA
"Theo Riddick","FA","RB","11188","weighted",NA,NA,NA,NA,NA,NA,99.7183507306889,87.295764825989,0.522004175365344,0.665736821986388,0.118823938761308,0.102686207360774,0,0,0,0,26.0689213639527,21.5796526862338,189.600480167015,153.854933339531,0.902512178148921,0.823954326786176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1991-05-04,NA,NA,NA,NA
"Dwayne Washington","NO","RB","12845","weighted",NA,NA,NA,NA,NA,NA,95.7394036433365,77.4544813581763,0.374810466903898,0.391456873376894,0,0,0.00965963566634707,0.00647002590755269,0,0,1.09957414509428,0.759558003873292,7.22578379674017,5.54268465188927,0.0653229827142013,0.0848535871585288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
"Dontrell Hilliard","CLE","RB","13871","weighted",NA,NA,NA,NA,NA,NA,80.2103328578222,78.3816527106585,0.425211602472658,0.785129859020614,0.0401331431288635,0.037626869612318,0.0241559676652401,0.016108563662307,0.101455064194009,0.0676559673816894,13.8842938659058,14.7983832930158,97.6952163575844,87.5300842382939,0.104717070851165,0.252960566453177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1970-01-01,NA,NA,NA,NA
"Elijah McGuire","FA","RB","13144","weighted",NA,NA,NA,NA,NA,NA,61.8878591817317,106.26038787337,0.316098953377735,0.566874138781481,0,0,0,0,0,0,1.64430066603235,2.05708725989021,13.519524262607,16.9834477048497,0.0153187440532826,0.028301256761018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1994-06-01,NA,NA,NA,NA
"Elijah McGuire","KC","RB","13144","weighted",NA,NA,NA,NA,NA,NA,61.8878591817317,106.26038787337,0.316098953377735,0.566874138781481,0,0,0,0,0,0,1.64430066603235,2.05708725989021,13.519524262607,16.9834477048497,0.0153187440532826,0.028301256761018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1994-06-01,NA,NA,NA,NA
"Kenneth Dixon","BAL","RB","12632","weighted",NA,NA,NA,NA,NA,NA,83.1501241217799,80.4500896654341,0.506360655737705,0.470685114957862,1.11042154566745,1.06973488413352,0,0,0,0,7.91156908665105,6.1567310007989,75.2281733021077,65.4380434907864,0.0301639344262295,0.0700321152681577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-01-21,NA,NA,NA,NA
"Kenneth Dixon","NYJ","RB","12632","weighted",NA,NA,NA,NA,NA,NA,83.1501241217799,80.4500896654341,0.506360655737705,0.470685114957862,1.11042154566745,1.06973488413352,0,0,0,0,7.91156908665105,6.1567310007989,75.2281733021077,65.4380434907864,0.0301639344262295,0.0700321152681577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-01-21,NA,NA,NA,NA
"Devontae Booker","DEN","RB","12629","weighted",NA,NA,NA,NA,NA,NA,105.167102342787,53.1674064045045,0.74262227702425,0.477690133018582,0.0231401561857789,0.0165974980361036,0,0,0,0,16.1131360460337,12.1583160885075,122.181224825319,84.322217211231,0.379165639128648,0.491417303827785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1992-05-27,NA,NA,NA,NA
"Devontae Booker","LVR","RB","12629","weighted",NA,NA,NA,NA,NA,NA,105.167102342787,53.1674064045045,0.74262227702425,0.477690133018582,0.0231401561857789,0.0165974980361036,0,0,0,0,16.1131360460337,12.1583160885075,122.181224825319,84.322217211231,0.379165639128648,0.491417303827785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1992-05-27,NA,NA,NA,NA
"Mike Boone","MIN","RB","13868","weighted",NA,NA,NA,NA,NA,NA,110.259568552253,36.7675015090283,0.624181254993711,0.404909934923315,0.0629530201342282,0.0654693979379953,0.0193192713326941,0.0129400518151054,0,0,3.4800527325024,1.00689764113699,20.2711217641419,12.1275658433807,0.0593959731543624,0.0984048797196709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1970-01-01,NA,NA,NA,NA
"Ty Johnson","DET","RB","14095","weighted",NA,NA,NA,NA,NA,NA,63.4996235827664,56.1315479281059,0.120077117417048,0.123193030344691,0.205736961451247,0.277716429497434,0.0239937641723356,0.0179501498511892,0,0,6.4199433106576,6.04318612785446,42.7997505668934,41.1461052996724,0.076468253968254,0.178721034793684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-09-17,NA,NA,NA,NA
"Dexter Williams","GB","RB","14074","weighted",NA,NA,NA,NA,NA,NA,59.2576179647527,72.2001164077394,0.441142694712905,0.516573892675615,0.00382224748910366,0.00364380838475214,0,0,0,0,2.95721432632177,3.86048788013703,20.3267026719727,24.4720727016049,0.0056111426947129,0.0130922611254238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA
"Bryce Love","WAS","RB","14082","weighted",NA,NA,NA,NA,NA,NA,15.3443072702332,24.0416305603426,0,0,0.0451303155006859,0.0707106781186548,0,0,0,0,2.25651577503429,3.53553390593274,18.9547325102881,29.698484809835,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1970-01-01,"Q","Knee - ACL",2019,0
"Cameron Artis-Payne","FA","RB","12161","weighted",NA,NA,NA,NA,NA,NA,68.1467764060357,106.773123959169,0.451303155006859,0.707106781186547,0,0,0,0,0,0,3.61042524005487,5.65685424949238,28.883401920439,45.254833995939,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1992-06-23,NA,NA,NA,NA
"Brandon Bolden","NE","RB","10932","weighted",NA,NA,NA,NA,NA,NA,56.1351001371742,49.5662241294829,1.17923319615912,1.77511313006215,0.245679012345679,0.380237492994673,0,0,0,0,2.63400823045267,2.56379847694281,23.0575514403292,22.1040939975496,0.436041152263374,0.517165868057584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1990-01-26,NA,NA,NA,NA
"J.D. McKissic","FA","RB","13108","weighted",NA,NA,NA,NA,NA,NA,116.057697320782,36.2923189500069,0.252780593772629,0.322709359632514,0.0426864590876177,0.0377113572387431,0.00948587979724837,0.00838030160860957,0,0,20.7959304851557,14.4397949214486,174.551332367849,128.033926397956,0.756871832005793,0.421230549703378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1993-10-15,NA,NA,NA,NA
"J.D. McKissic","WAS","RB","13108","weighted",NA,NA,NA,NA,NA,NA,116.057697320782,36.2923189500069,0.252780593772629,0.322709359632514,0.0426864590876177,0.0377113572387431,0.00948587979724837,0.00838030160860957,0,0,20.7959304851557,14.4397949214486,174.551332367849,128.033926397956,0.756871832005793,0.421230549703378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1993-10-15,NA,NA,NA,NA
"Wendell Smallwood","FA","RB","12636","weighted",NA,NA,NA,NA,NA,NA,65.989898989899,58.1776882696075,0,0,0,0,0,0,0,0,11.6645021645022,9.05054450717546,92.3100048100048,71.5733489762016,0.632275132275132,0.490212962495554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-01-26,NA,NA,NA,NA
"Ryan Nall","CHI","RB","13849","weighted",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-12-27,NA,NA,NA,NA
"Trayveon Williams","CIN","RB","14076","weighted",NA,NA,NA,NA,NA,NA,61.7542925170068,52.651968992325,0.243648526077097,0.441548377567492,0.073140589569161,0.0884448505700411,0.0239937641723356,0.0179501498511892,0,0,2.94297619047619,3.43525070080347,20.8603287981859,26.9837331588814,0.0652777777777778,0.152566737018998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1970-01-01,NA,NA,NA,NA
"Trenton Cannon","NYJ","RB","13816","weighted",NA,NA,NA,NA,NA,NA,61.181384057971,56.5145582722931,0.436797101449275,0.579734151917726,0.00395652173913043,0.00423735714387798,0,0,0,0,7.40801449275362,4.87243483614363,56.3086811594203,35.8484515983685,0.0888188405797101,0.167207674715505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA
"John Kelly","FA","RB","13619","weighted",NA,NA,NA,NA,NA,NA,72.0784966698382,58.5525386485617,0.551190917247592,0.375895743905501,0,0,0,0,0,0,6.83634633682207,6.07203366325772,42.1039010466223,35.6305818251035,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1996-10-04,NA,NA,NA,NA
"John Kelly","LAR","RB","13619","weighted",NA,NA,NA,NA,NA,NA,72.0784966698382,58.5525386485617,0.551190917247592,0.375895743905501,0,0,0,0,0,0,6.83634633682207,6.07203366325772,42.1039010466223,35.6305818251035,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1996-10-04,NA,NA,NA,NA
"Spencer Ware","IND","RB","11199","weighted",NA,NA,NA,NA,NA,NA,90.9196750902527,35.3270185339775,0.397111913357401,0.648115264916831,0,0,0,0,0,0,3.4629963898917,3.29784947880446,30.3898916967509,28.7567605729579,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1991-11-23,"Q","Shoulder",2019,0
"Spencer Ware","FA","RB","11199","weighted",NA,NA,NA,NA,NA,NA,90.9196750902527,35.3270185339775,0.397111913357401,0.648115264916831,0,0,0,0,0,0,3.4629963898917,3.29784947880446,30.3898916967509,28.7567605729579,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1991-11-23,"Q","Shoulder",2019,0
"C.J. Prosise","SEA","RB","12627","weighted",NA,NA,NA,NA,NA,NA,55.4291516245487,58.1017244290892,0,0,0,0,0,0,0,0,13.7346570397112,14.3968874691548,96.6331227436823,101.292386836554,0.490523465703971,0.514174552469816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-05-20,"Q","Arm",2019,0
"C.J. Prosise","FA","RB","12627","weighted",NA,NA,NA,NA,NA,NA,55.4291516245487,58.1017244290892,0,0,0,0,0,0,0,0,13.7346570397112,14.3968874691548,96.6331227436823,101.292386836554,0.490523465703971,0.514174552469816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-05-20,"Q","Arm",2019,0
"Paul Perkins","NYG","RB","12631","weighted",NA,NA,NA,NA,NA,NA,75.3041114982578,27.1505514767949,0.281640665055299,0.46533813489165,0.142369337979094,0.123127095257861,0,0,0,0,3.76961672473868,4.36039361714728,23.8703832752613,22.5095445650073,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-11-16,NA,NA,NA,NA
"Paul Perkins","FA","RB","12631","weighted",NA,NA,NA,NA,NA,NA,75.3041114982578,27.1505514767949,0.281640665055299,0.46533813489165,0.142369337979094,0.123127095257861,0,0,0,0,3.76961672473868,4.36039361714728,23.8703832752613,22.5095445650073,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-11-16,NA,NA,NA,NA
"Andre Ellington","FA","RB","11175","weighted",NA,NA,NA,NA,NA,NA,48.2894375857339,75.6604255869606,0.451303155006859,0.707106781186547,0,0,0,0,0,0,5.4156378600823,8.48528137423857,47.838134430727,74.953318805774,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1989-02-03,NA,NA,NA,NA
"David Fluellen","TEN","RB","11894","weighted",NA,NA,NA,NA,NA,NA,47.3897463768116,43.2591794881004,0.275384057971014,0.349134256046892,0.0426847826086956,0.037725440743606,0.0189710144927536,0.0167668625527138,0,0,3.52505797101449,3.10641890463984,29.4930289855072,24.5501119610629,0.13868115942029,0.185714496677771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1992-01-29,"Q","Knee",2019,0
"David Fluellen","FA","RB","11894","weighted",NA,NA,NA,NA,NA,NA,47.3897463768116,43.2591794881004,0.275384057971014,0.349134256046892,0.0426847826086956,0.037725440743606,0.0189710144927536,0.0167668625527138,0,0,3.52505797101449,3.10641890463984,29.4930289855072,24.5501119610629,0.13868115942029,0.185714496677771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1992-01-29,"Q","Knee",2019,0
"Qadree Ollison","ATL","RB","14097","weighted",NA,NA,NA,NA,NA,NA,39.8723622782446,38.4807759446821,0.978244631185808,1.02464285822661,0,0,0,0,0,0,0.321195144724556,0.572971187775582,3.21195144724556,5.72971187775582,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1970-01-01,NA,NA,NA,NA
